ranhou	然后	58000
qishi	其实	45000
bingqie	并且	22000
ruguo	如果	62000
yaoshi	要是	28000
zhanghao	账号	38000
denglu	登录	35000
weixin	微信	68000
wangye	网页	22000
wenjianjia	文件夹	18000
shipin	视频	58000
yingyong	应用	32000
tupian	图片	48000
liulanqi	浏览器	22000
gengxin	更新	38000
xiazai	下载	42000
shangchuan	上传	18000
fenxiang	分享	35000
pinglun	评论	32000
shoucang	收藏	22000
saoma	扫码	18000
zhifu	支付	28000
mima	密码	38000
yonghu	用户	32000
shoujihao	手机号	22000
yanzhengma	验证码	18000
dianzanxin	点赞	18000
zhuanfa	转发	14000
laliao	拉黑	8500
quanping	全屏	7500
xiangmu	项目	68000
hezuo	合作	45000
kehu	客户	38000
baogao	报告	42000
fangan	方案	38000
jihua	计划	52000
huiyi	会议	48000
canjia	参加	38000
zerentaodu	责任	22000
xiaolv	效率	22000
guanli	管理	48000
tuandui	团队	42000
lingdao	领导	35000
yuangong	员工	28000
gongzi	工资	38000
jiaban	加班	35000
chuchai	出差	22000
mianshi	面试	28000
zhaopin	招聘	18000
tuijian	推荐	28000
peixun	培训	18000
shengzhi	升职	14000
jiangjin	奖金	14000
jixiao	绩效	16000
jietuan	解聘	5500
jintian	今天	72000
mingtian	明天	58000
zuotian	昨天	48000
zaoshang	早上	48000
wanshang	晚上	58000
zhoumo	周末	35000
xiawu	下午	42000
shangwu	上午	38000
banye	半夜	14000
qingchen	清晨	8500
houtian	后天	22000
qiantian	前天	22000
xiazhouri	下周	28000
shangzhou	上周	28000
yuechu	月初	14000
yuemo	月末	14000
xinnian	新年	18000
jiari	假日	14000
xianzai	现在	62000
gangcai	刚才	28000
yihui	一会	35000
mashang	马上	38000
likong	立刻	14000
yidan	一旦	18000
shenti	身体	48000
jiankang	健康	42000
toutong	头痛	18000
ganmao	感冒	28000
duanlian	锻炼	28000
shuimian	睡眠	22000
yiyuan	医院	38000
yisheng	医生	35000
yaodian	药店	14000
fashao	发烧	22000
kesou	咳嗽	18000
sangzi	嗓子	14000
weitong	胃痛	14000
laobing	老病	5500
weiji	危机	8500
huxi	呼吸	18000
xinzang	心脏	18000
xueya	血压	14000
guomin	过敏	14000
chuhan	出汗	8500
shuilian	睡懒觉	7000
xingfen	兴奋	16000
pifa	疲乏	6500
yundong	运动	38000
yangsheng	养生	14000
zaocan	早餐	28000
wucan	午餐	22000
wancan	晚餐	22000
kafei	咖啡	38000
canting	餐厅	28000
waimai	外卖	35000
chaofan	炒饭	18000
mianbao	面包	22000
shuijiao	水饺	14000
hongcha	红茶	14000
lvcha	绿茶	14000
niunai	牛奶	28000
guozhi	果汁	18000
pijiu	啤酒	22000
honjiu	红酒	14000
chazuo	茶座	5500
huoguo	火锅	28000
shaokao	烧烤	22000
xiaochi	小吃	18000
tianpin	甜品	18000
chaocai	炒菜	14000
zhuxi	主食	8500
liangcai	凉菜	8500
tangshui	糖水	8500
yedian	夜宵	14000
zaodian	早点	14000
zaocan	早茶	8500
jiaren	家人	38000
pengyou	朋友	62000
tongshi	同事	38000
fumu	父母	42000
haizi	孩子	48000
linju	邻居	18000
qinqi	亲戚	18000
nüer	女儿	28000
erzi	儿子	32000
laopo	老婆	22000
laogong	老公	22000
yifu	姨父	5500
guma	姑妈	5500
shushu	叔叔	18000
ayi	阿姨	28000
yeye	爷爷	22000
nainai	奶奶	22000
laoshi	老师	48000
tongxue	同学	35000
shifu	师傅	18000
nüpengyou	女朋友	18000
nanpengyou	男朋友	18000
shuju	数据	58000
moxing	模型	35000
suanfa	算法	28000
daima	代码	38000
ceshi	测试	38000
fuwu	服务	48000
xitong	系统	48000
shujuku	数据库	22000
fuwuqi	服务器	22000
jiekou	接口	22000
hanshu	函数	22000
bianliang	变量	14000
shusu	数组	8500
duixiang	对象	18000
leiku	类库	7000
biaoji	标记	14000
buji	部署	14000
yibu	异步	8500
xianchang	线程	14000
neicun	内存	18000
yingjian	硬件	18000
ruanjian	软件	28000
jiagou	架构	18000
kuangjia	框架	22000
zhouluxi	走路	22000
paobu	跑步	28000
kaiche	开车	38000
zuoche	坐车	22000
feiji	飞机	38000
huoche	火车	35000
ditie	地铁	35000
gongjiao	公交	22000
chuzu	出租	18000
qichechang	停车场	18000
gaotie	高铁	28000
zixingche	自行车	22000
moto che	摩托车	8500
chuanbo	船舶	5500
hangban	航班	14000
piaowu	票务	5500
zhandian	站点	8500
guodu	过渡	7500
zhuanche	转车	8500
tingche	停车	18000
jiache	驾车	8500
chongchong	冲撞	5500
saoma	扫码	14000
chayue	查阅	7500
biji	笔记	18000
bijiben	笔记本	22000
shouji	手机	62000
diannao	电脑	48000
pingban	平板	18000
ergou	耳机	18000
chongdianqi	充电器	18000
shumaxiangji	数码	8500
wenjian	文件	35000
wendang	文档	22000
bianji	编辑	22000
shanchu	删除	28000
fuzhi	复制	28000
zhantie	粘贴	22000
baocun	保存	28000
daoxia	导出	8500
daoru	导入	8500
shexing	设置	28000
xiansu	像素	8500
fenbianlv	分辨率	8500
liuliang	流量	18000
wifi	wifi	14000
xinhao	信号	22000
